"Местное время в Нерое";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"26.10.2019 20:00";"-4.2";"684.0";"";"";"80";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-1.8";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"26.10.2019 14:00";"-2.6";"688.0";"";"";"59";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"26.10.2019 08:00";"-7.6";"691.0";"";"";"85";"Ветер, дующий с северо-востока";"2";"";"";"40%.";"Состояние неба в общем не изменилось. ";"";"";"-7.8";"";"";"";"";"";"";"";"";"3.0";"12";"";"";"";"";
"26.10.2019 02:00";"-4.3";"684.0";"";"";"87";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.10.2019 20:00";"0.4";"686.0";"";"";"63";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"7.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"25.10.2019 14:00";"7.1";"688.0";"";"";"35";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"25.10.2019 08:00";"-4.9";"690.0";"";"";"88";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-5.4";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"25.10.2019 02:00";"-4.6";"691.0";"";"";"89";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.10.2019 20:00";"-1.4";"693.0";"";"";"72";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"2.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"24.10.2019 14:00";"-1.1";"695.0";"";"";"61";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"24.10.2019 08:00";"-11.6";"695.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-17.3";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"24.10.2019 02:00";"-15.4";"698.0";"";"";"90";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"23.10.2019 20:00";"-10.3";"698.0";"";"";"80";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"2.2";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"23.10.2019 14:00";"-2.8";"698.0";"";"";"60";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"23.10.2019 08:00";"-15.3";"700.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-15.4";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"23.10.2019 02:00";"-10.7";"700.0";"";"";"90";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.10.2019 20:00";"-8.7";"701.0";"";"";"86";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"-3.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"22.10.2019 14:00";"-4.7";"702.0";"";"";"69";"Ветер, дующий с северо-востока";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"22.10.2019 08:00";"-9.2";"701.0";"";"";"80";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"-9.4";"";"";"";"";"";"";"";"";"0.2";"12";"";"";"";"";
"22.10.2019 02:00";"-7.9";"700.0";"";"";"93";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"21.10.2019 20:00";"-7.4";"699.0";"";"";"82";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-5.1";"";"";"";"";"";"";"";"0.4";"12";"";"";"";"";
"21.10.2019 14:00";"-5.6";"697.0";"";"";"77";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"21.10.2019 08:00";"-7.3";"694.0";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"-7.5";"";"";"";"";"";"";"";"";"3.0";"12";"";"";"";"";
"21.10.2019 02:00";"-6.9";"693.0";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20.10.2019 20:00";"-5.6";"694.0";"";"";"79";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"0.6";"";"";"";"";"";"";"";"1.0";"12";"";"";"";"";
"20.10.2019 14:00";"-0.4";"693.0";"";"";"88";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"20.10.2019 08:00";"-5.2";"692.0";"";"";"95";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"-5.4";"";"";"";"";"";"";"";"";"2.0";"12";"";"";"";"";
"20.10.2019 02:00";"-4.2";"691.0";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"19.10.2019 20:00";"-3.6";"692.0";"";"";"67";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"4.4";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"19.10.2019 14:00";"1.6";"693.0";"";"";"53";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"19.10.2019 08:00";"-5.4";"694.0";"";"";"97";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"-5.7";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"18.10.2019 20:00";"-1.4";"694.0";"";"";"72";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"5.9";"";"";"";"";"";"";"";"0.5";"12";"";"";"";"";
"18.10.2019 08:00";"0.9";"688.0";"";"";"98";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"-2.7";"";"";"";"";"";"";"10.0";"";"2.0";"12";"";"";"";"";
"17.10.2019 20:00";"2.8";"685.0";"";"";"66";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"10.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"17.10.2019 08:00";"-6.4";"688.0";"";"";"99";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Туман или обрывки ледяного тумана. ";"";"";"-7.0";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"16.10.2019 20:00";"1.9";"693.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"16.10.2019 08:00";"-9.2";"694.0";"";"";"98";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-9.6";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"15.10.2019 20:00";"3.3";"694.0";"";"";"57";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"15.10.2019 08:00";"-8.7";"697.0";"";"";"98";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"-9.0";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"14.10.2019 20:00";"2.2";"697.9";"769.7";"";"48";"Ветер, дующий с востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-7.8";"Осадков нет";"12";"";"";"";"";
"14.10.2019 08:00";"-10.7";"702.0";"";"";"95";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"-11.2";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"13.10.2019 20:00";"-0.2";"702.0";"";"";"52";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"13.10.2019 08:00";"-15.2";"703.0";"";"";"90";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-15.7";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"12.10.2019 20:00";"-0.6";"702.0";"";"";"49";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"12.10.2019 08:00";"-17.4";"702.0";"";"";"90";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-17.5";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"11.10.2019 20:00";"-4.8";"701.0";"";"";"64";"Ветер, дующий с севера";"2";"";"";"Облаков нет.";" ";"";"";"";"0.0";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"11.10.2019 08:00";"-14.5";"701.0";"";"";"95";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-14.6";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"10.10.2019 20:00";"-5.4";"701.0";"";"";"78";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"10.10.2019 08:00";"-6.1";"699.0";"";"";"99";"Штиль, безветрие";"0";"";"";"40%.";"Туман или обрывки ледяного тумана. ";"";"";"-6.2";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"09.10.2019 20:00";"-1.5";"699.0";"";"";"89";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"1.0";"";"";"";"";"";"";"";"0.3";"12";"";"";"";"";
"09.10.2019 08:00";"-3.7";"697.0";"";"";"96";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"";"";"-3.8";"";"";"";"";"";"";"50.0";"";"4.0";"12";"";"";"";"";
"08.10.2019 20:00";"6.5";"692.0";"";"";"91";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"10.5";"";"";"";"";"";"";"";"0.7";"12";"";"";"";"";
"08.10.2019 08:00";"-2.4";"694.0";"";"";"98";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"-2.6";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"07.10.2019 20:00";"8.0";"697.0";"";"";"68";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"16.8";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"07.10.2019 08:00";"-1.3";"700.0";"";"";"100";"Штиль, безветрие";"0";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"-1.5";"";"";"";"";"";"";"0.2";"";"2.0";"12";"";"";"";"";
"06.10.2019 20:00";"0.4";"699.0";"";"";"100";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"6.3";"";"";"";"";"";"";"";"12.0";"12";"";"";"";"";
"06.10.2019 08:00";"4.9";"696.0";"";"";"99";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"3.4";"";"";"";"";"";"";"20.0";"";"4.0";"12";"";"";"";"";
"05.10.2019 20:00";"6.4";"695.0";"";"";"58";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"10.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"05.10.2019 08:00";"-6.3";"695.0";"";"";"91";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-7.6";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"04.10.2019 20:00";"9.1";"688.0";"";"";"20";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"14.3";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"04.10.2019 08:00";"-9.6";"702.0";"";"";"94";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-10.0";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"03.10.2019 20:00";"0.8";"702.0";"";"";"59";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"03.10.2019 08:00";"-10.1";"704.0";"";"";"95";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"-10.3";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"02.10.2019 20:00";"-0.9";"704.0";"";"";"81";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"02.10.2019 08:00";"-1.7";"703.0";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-2.0";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"01.10.2019 20:00";"0.9";"701.0";"";"";"66";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"4.7";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"01.10.2019 08:00";"-4.0";"698.0";"";"";"91";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"-4.1";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"30.09.2019 20:00";"0.1";"691.0";"";"";"69";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"0.5";"12";"";"";"";"";
"30.09.2019 08:00";"0.0";"684.0";"";"";"100";"Штиль, безветрие";"0";"";"";"100%.";"Туман или обрывки ледяного тумана. ";"";"";"-0.1";"";"";"";"";"";"";"10.0";"";"Осадков нет";"12";"";"";"";"";
"29.09.2019 20:00";"0.8";"687.0";"";"";"97";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"5.3";"";"";"";"";"";"";"";"3.0";"12";"";"";"";"";
"29.09.2019 08:00";"3.5";"688.0";"";"";"80";"Ветер, дующий с севера";"2";"";"";"100%.";" ";"";"";"3.3";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"28.09.2019 20:00";"7.7";"684.0";"";"";"75";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"11.2";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"28.09.2019 08:00";"-5.6";"690.0";"";"";"97";"Штиль, безветрие";"0";"";"";"40%.";"Туман или обрывки ледяного тумана. ";"";"";"-5.9";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"27.09.2019 20:00";"3.3";"697.0";"";"";"65";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"7.4";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"27.09.2019 08:00";"0.6";"697.0";"";"";"94";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"0.5";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"26.09.2019 20:00";"5.5";"694.0";"";"";"95";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"";"";"0.3";"12";"";"";"";"";
"26.09.2019 08:00";"5.7";"694.0";"";"";"100";"Штиль, безветрие";"0";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"";"";"5.5";"";"";"";"";"";"";"0.2";"";"Осадков нет";"12";"";"";"";"";
"25.09.2019 20:00";"9.1";"694.0";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"17.4";"";"";"";"";"";"";"";"6.0";"12";"";"";"";"";
"25.09.2019 08:00";"2.7";"693.0";"";"";"98";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"1.4";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"24.09.2019 20:00";"14.9";"693.0";"";"";"63";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"21.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"24.09.2019 08:00";"9.9";"697.0";"";"";"79";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"5.8";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"23.09.2019 20:00";"17.4";"690.0";"";"";"34";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"23.09.2019 14:00";"24.1";"691.0";"";"";"34";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
