Местное время в Нерое;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
19.01.2019 20:00;-20.8;697.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;-15.0;;;;;;;;Осадков нет;12;;;;
20.01.2019 2:00;;697.0;;;;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
20.01.2019 8:00;;697.0;;;;Штиль, безветрие;0;;;100%.; ;;;-26.0;;;;;;;;;Осадков нет;12;;;;
20.01.2019 14:00;-15.2;696.0;;;75;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
20.01.2019 20:00;-13.7;693.0;;;85;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;Осадков нет;12;;;;
21.01.2019 2:00;-10.3;692.0;;;85;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
21.01.2019 8:00;-9.4;693.0;;;85;Штиль, безветрие;0;;;100%.; ;;;-14.3;;;;;;;;;Осадков нет;12;;;;
21.01.2019 14:00;-2.9;694.0;;;62;Ветер, дующий с юго-запада;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
21.01.2019 20:00;-12.3;694.0;;;85;Штиль, безветрие;0;;;60%.; ;;;;-2.0;;;;;;;;Осадков нет;12;;;;
22.01.2019 2:00;-18.3;694.0;;;85;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
22.01.2019 8:00;-21.4;710.0;;;85;Штиль, безветрие;0;;;100%.; ;;;-21.6;;;;;;;;;Осадков нет;12;;;;
22.01.2019 14:00;-13.5;695.0;;;75;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
22.01.2019 20:00;-9.5;696.0;;;76;Штиль, безветрие;0;;;100%.; ;;;;-8.4;;;;;;;;Осадков нет;12;;;;
23.01.2019 2:00;-6.6;699.0;;;86;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
23.01.2019 8:00;-11.0;702.0;;;90;Штиль, безветрие;0;;;50%.;Ливневый снег или ливневый дождь и снег. ;;;-11.1;;;;;;;;;2.0;12;;;;
23.01.2019 14:00;-7.9;702.0;;;81;Штиль, безветрие;0;;;20–30%.; ;;;-14.6;;;;;;;50.0;;;;;;;
23.01.2019 20:00;-19.4;703.0;;;90;Штиль, безветрие;0;;;Облаков нет.; ;;;;-3.6;;;;;;;;Осадков нет;12;;;;
24.01.2019 2:00;;702.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
24.01.2019 8:00;;701.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-33.0;;;;;;;;;Осадков нет;12;;;;
24.01.2019 14:00;-14.7;700.0;;;75;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;50.0;;;;;;;
24.01.2019 20:00;-23.1;700.0;;;79;Штиль, безветрие;0;;;Облаков нет.; ;;;;-9.6;;;;;;;;Осадков нет;12;;;;
25.01.2019 2:00;;701.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
25.01.2019 8:00;;701.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-32.9;;;;;;;;;Осадков нет;12;;;;
25.01.2019 14:00;;701.0;;;;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
25.01.2019 20:00;-15.3;699.0;;;79;Штиль, безветрие;0;;;100%.; ;;;;-14.4;;;;;;;;Осадков нет;12;;;;
26.01.2019 2:00;-14.9;698.0;;;90;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;;;;;;;;;;;;;;;
26.01.2019 8:00;-13.6;697.0;;;95;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;-15.7;;;;;;;;;5.0;12;;;;
26.01.2019 14:00;-11.0;699.0;;;70;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
26.01.2019 20:00;-19.0;698.2;776.5;;80;Штиль, безветрие;0;;;50%.; ;;;;-10.0;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;20–30%.;2500 или более, или облаков нет.;Высококучевые просвечивающие, расположенные на одном уровне.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;;-21.6;0.5;12;;;;
27.01.2019 2:00;-29.5;697.0;;;77;Штиль, безветрие;0;;;60%.; ;;;;;;;;;;;;;;;;;
27.01.2019 8:00;;692.0;;;;Штиль, безветрие;0;;;100%.; ;;;-33.0;;;;;;;;;Осадков нет;12;;;;
27.01.2019 14:00;;688.0;;;;Штиль, безветрие;0;;;70 – 80%.; ;;;;;;;;;;50.0;;;;;;;
27.01.2019 20:00;-16.8;688.0;764.5;;94;Штиль, безветрие;0;;;100%.; ;;;;-11.4;Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.;40%.;2500 или более, или облаков нет.;Высококучевые просвечивающие, расположенные на одном уровне.;Перисто-слоистые, покрывающие все небо.;;-17.5;Осадков нет;12;;;;
28.01.2019 2:00;-21.5;690.0;;;85;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
28.01.2019 8:00;-21.9;693.0;;;79;Штиль, безветрие;0;;;100%.;Снег с перерывами слабый в срок наблюдения. ;;;;;;;;;;;;0.3;12;;;;
28.01.2019 14:00;-16.5;695.0;;;65;Ветер, дующий с запада;2;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
28.01.2019 20:00;-19.2;697.0;;;45;Ветер, дующий с запада;2;;;100%.; ;;;;-15.3;;;;;;;;Следы осадков;12;;;;
29.01.2019 2:00;-23.1;700.0;;;64;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
29.01.2019 8:00;-29.0;701.0;;;74;Штиль, безветрие;0;;;100%.; ;;;-29.3;;;;;;;;;Осадков нет;12;;;;
29.01.2019 14:00;-16.0;701.0;;;50;Ветер, дующий с юго-запада;4;;;100%.; ;;;;;;;;;;50.0;;;;;;;
29.01.2019 20:00;-17.9;701.0;;;55;Ветер, дующий с запада;2;;;100%.; ;;;;-15.0;;;;;;;;Осадков нет;12;;;;
30.01.2019 2:00;-15.4;697.0;;;75;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
30.01.2019 8:00;-12.3;696.0;;;55;Ветер, дующий с юго-запада;2;;;100%.; ;;;-18.0;;;;;;;;;Осадков нет;12;;;;
30.01.2019 14:00;-7.7;693.0;;;37;Ветер, дующий с юго-запада;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
30.01.2019 20:00;-8.9;690.4;764.6;;35;Ветер, дующий с юго-юго-запада;2;;;100%.; ;;;;-7.1;Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.;100%.;600-1000;;;;-21.6;Осадков нет;12;;;;
31.01.2019 2:00;-9.2;689.0;;;40;Ветер, дующий с запада;2;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;;;;;;;;;;;;;;;
31.01.2019 8:00;-9.6;686.0;;;47;Штиль, безветрие;0;;;100%.; ;;;-10.4;;;;;;;;;Осадков нет;12;;;;
31.01.2019 14:00;-8.6;684.0;;;80;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;10.0;;;;;;;
31.01.2019 20:00;-15.0;685.0;;;75;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;-8.0;;;;;;;;2.0;12;;;;
01.02.2019 2:00;-20.8;686.0;;;75;Ветер, дующий с северо-запада;2;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
01.02.2019 8:00;-30.6;689.0;;;75;Штиль, безветрие;0;;;60%.;Состояние неба в общем не изменилось. ;;;-30.9;;;;;;;;;1.0;12;;;;
01.02.2019 14:00;-25.6;691.0;;;65;Ветер, дующий с севера;2;;;100%.; ;;;-34.0;;;;;;;50.0;;;;;;;
01.02.2019 20:00;-33.8;695.0;;;82;Штиль, безветрие;0;;;Облаков нет.; ;;;;-24.8;;;;;;;;Осадков нет;12;;;;
02.02.2019 2:00;-36.7;698.0;;;81;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
02.02.2019 8:00;-39.2;700.0;;;81;Штиль, безветрие;0;;;Облаков нет.;Состояние неба в общем не изменилось. ;;;-39.3;;;;;;;;;0.3;12;;;;
02.02.2019 14:00;-28.4;702.0;;;75;Штиль, безветрие;0;;;100%.; ;;;-40.6;;;;;;;50.0;;;;;;;
02.02.2019 20:00;-28.1;700.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;-24.3;;;;;;;;Осадков нет;12;;;;
03.02.2019 2:00;-30.4;698.0;;;85;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;;;;;;;;;;;;;;;
03.02.2019 8:00;-31.4;695.0;;;86;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;-31.5;;;;;;;;;0.5;12;;;;
03.02.2019 14:00;-23.6;693.0;;;79;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;-31.8;;;;;;;10.0;;;;;;;
03.02.2019 20:00;-23.4;692.0;;;80;Ветер, дующий с запада;2;;;100%.;Состояние неба в общем не изменилось. ;;;;-21.9;;;;;;;;0.5;12;;;;
04.02.2019 2:00;-29.4;694.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
04.02.2019 8:00;-33.1;695.0;;;80;Штиль, безветрие;0;;;100%.; ;;;-33.2;;;;;;;;;Осадков нет;12;;;;
04.02.2019 14:00;-28.2;696.0;;;75;Штиль, безветрие;0;;;Облаков нет.; ;;;-36.1;;;;;;;50.0;;;;;;;
04.02.2019 20:00;-33.0;698.0;;;74;Штиль, безветрие;0;;;100%.; ;;;;-26.0;;;;;;;;Осадков нет;12;;;;
05.02.2019 2:00;-36.5;699.0;;;74;Штиль, безветрие;0;;;100%.;Снег с перерывами слабый в срок наблюдения. ;;;;;;;;;;;;;;;;;
05.02.2019 8:00;-41.0;700.0;;;77;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;-41.1;;;;;;;;;0.3;12;;;;
05.02.2019 14:00;-29.2;701.0;;;84;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;50.0;;;;;;;
05.02.2019 20:00;-32.7;703.0;;;74;Штиль, безветрие;0;;;Облаков нет.; ;;;;-24.6;;;;;;;;Осадков нет;12;;;;
06.02.2019 2:00;-41.2;704.0;;;76;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
06.02.2019 8:00;-44.5;704.0;;;71;Штиль, безветрие;0;;;Облаков нет.; ;;;-44.6;;;;;;;;;Осадков нет;12;;;;
06.02.2019 14:00;-27.1;702.0;;;70;Штиль, безветрие;0;;;20–30%.; ;;;;;;;;;;50.0;;;;;;;
06.02.2019 20:00;-26.8;701.0;;;82;Штиль, безветрие;0;;;Облаков нет.; ;;;;-21.0;;;;;;;;Осадков нет;12;;;;
07.02.2019 2:00;-38.2;701.0;;;76;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
07.02.2019 8:00;-42.5;702.0;;;71;Штиль, безветрие;0;;;Облаков нет.; ;;;-42.6;;;;;;;;;Осадков нет;12;;;;
07.02.2019 14:00;-24.4;703.0;;;64;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;50.0;;;;;;;
07.02.2019 20:00;-27.3;705.0;;;69;Штиль, безветрие;0;;;100%.; ;;;;-19.6;;;;;;;;Осадков нет;12;;;;
08.02.2019 2:00;-36.4;707.0;;;74;Штиль, безветрие;0;;;60%.; ;;;;;;;;;;;;;;;;;
08.02.2019 8:00;-41.6;708.0;;;74;Штиль, безветрие;0;;;100%.; ;;;-41.6;;;;;;;;;Осадков нет;12;;;;
08.02.2019 14:00;-24.4;708.0;;;64;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
08.02.2019 20:00;-31.3;707.0;;;70;Штиль, безветрие;0;;;40%.; ;;;;-18.8;;;;;;;;Осадков нет;12;;;;
09.02.2019 2:00;-40.4;708.0;;;73;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
09.02.2019 8:00;;707.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-43.9;;;;;;;;;Осадков нет;12;;;;
09.02.2019 14:00;-23.1;707.0;;;59;Штиль, безветрие;0;;;Облаков нет.; ;;;-44.4;;;;;;;50.0;;;;;;;
09.02.2019 20:00;-30.9;706.0;;;70;Штиль, безветрие;0;;;Облаков нет.; ;;;;-18.2;;;;;;;;Осадков нет;12;;;;
10.02.2019 2:00;;706.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
10.02.2019 8:00;-43.5;704.8;792.7;;73;Штиль, безветрие;0;;;Облаков нет.; ;;;-43.6;;;;;;;;-46.3;Осадков нет;12;;;Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.;40.0
10.02.2019 14:00;-21.1;704.0;;;60;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;50.0;;;;;;;
10.02.2019 20:00;-27.8;702.0;;;69;Штиль, безветрие;0;;;Облаков нет.; ;;;;-16.7;;;;;;;;Осадков нет;12;;;;
11.02.2019 2:00;-37.4;702.0;;;76;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
11.02.2019 8:00;;701.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-41.4;;;;;;;;;Осадков нет;12;;;;
11.02.2019 14:00;-19.8;701.0;;;60;Штиль, безветрие;0;;;Облаков нет.; ;;;-42.9;;;;;;;50.0;;;;;;;
11.02.2019 20:00;-22.4;701.0;;;70;Штиль, безветрие;0;;;Облаков нет.; ;;;;-16.5;;;;;;;;Осадков нет;12;;;;
12.02.2019 2:00;-34.3;702.0;;;76;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
12.02.2019 8:00;;701.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-39.7;;;;;;;;;Осадков нет;12;;;;
12.02.2019 14:00;-19.6;700.0;;;65;Штиль, безветрие;0;;;40%.; ;;;;;;;;;;50.0;;;;;;;
12.02.2019 20:00;-21.3;699.0;;;70;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;Осадков нет;12;;;;
13.02.2019 2:00;-33.6;701.0;;;74;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
13.02.2019 8:00;;703.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-38.2;;;;;;;;;Осадков нет;12;;;;
13.02.2019 14:00;-17.8;702.0;;;70;Штиль, безветрие;0;;;60%.; ;;;;;;;;;;50.0;;;;;;;
13.02.2019 20:00;-16.2;702.0;;;70;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;Осадков нет;12;;;;
14.02.2019 2:00;-22.6;703.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
14.02.2019 8:00;-24.8;704.0;;;80;Штиль, безветрие;0;;;100%.; ;;;-25.3;;;;;;;;;Осадков нет;12;;;;
14.02.2019 14:00;-11.0;702.0;;;65;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
14.02.2019 20:00;-12.8;702.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;-6.5;;;;;;;;Осадков нет;12;;;;
15.02.2019 2:00;-17.4;703.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
15.02.2019 8:00;-22.7;704.0;;;80;Штиль, безветрие;0;;;60%.; ;;;-23.2;;;;;;;;;Осадков нет;12;;;;
15.02.2019 14:00;-6.1;701.0;;;56;Штиль, безветрие;0;;;20–30%.; ;;;;;;;;;;50.0;;;;;;;
15.02.2019 20:00;-10.7;701.0;;;70;Штиль, безветрие;0;;;Облаков нет.; ;;;;-0.6;;;;;;;;Осадков нет;12;;;;
16.02.2019 2:00;-23.4;701.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
16.02.2019 8:00;;700.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-29.2;;;;;;;;;Осадков нет;12;;;;
16.02.2019 14:00;-6.9;697.0;;;61;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;50.0;;;;;;;
16.02.2019 20:00;-16.0;695.0;;;60;Штиль, безветрие;0;;;Облаков нет.; ;;;;0.9;;;;;;;;Осадков нет;12;;;;
17.02.2019 2:00;-26.8;695.0;;;79;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
17.02.2019 8:00;-21.2;693.0;;;80;Штиль, безветрие;0;;;100%.; ;;;-27.2;;;;;;;;;Осадков нет;12;;;;
17.02.2019 14:00;-2.7;692.0;;;46;Штиль, безветрие;0;;;40%.; ;;;;;;;;;;50.0;;;;;;;
17.02.2019 20:00;-8.1;689.0;;;60;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;Осадков нет;12;;;;
18.02.2019 2:00;-19.8;689.0;;;80;Штиль, безветрие;0;;;20–30%.; ;;;;;;;;;;;;;;;;;
18.02.2019 8:00;;688.0;;;;Штиль, безветрие;0;;;100%.; ;;;-27.0;;;;;;;;;Осадков нет;12;;;;
18.02.2019 14:00;-3.6;688.0;;;52;Штиль, безветрие;0;;;70 – 80%.; ;;;;;;;;;;50.0;;;;;;;
18.02.2019 20:00;-11.3;687.0;;;65;Штиль, безветрие;0;;;40%.; ;;;;04.фев;;;;;;;;Осадков нет;12;;;;
19.02.2019 2:00;-20.8;689.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
19.02.2019 8:00;-16.6;690.0;;;80;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;-21.1;;;;;;;;;Осадков нет;12;;;;
19.02.2019 14:00;-3.3;690.0;;;77;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
19.02.2019 20:00;-3.8;692.0;;;67;Штиль, безветрие;0;;;100%.; ;;;;05.апр;;;;;;;;Осадков нет;12;;;;
20.02.2019 2:00;-13.2;695.0;;;85;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
20.02.2019 8:00;-15.2;696.0;;;85;Штиль, безветрие;0;;;100%.; ;;;-15.3;;;;;;;;;Осадков нет;12;;;;
20.02.2019 14:00;-1.0;696.0;;;63;Штиль, безветрие;0;;;40%.; ;;;;;;;;;;50.0;;;;;;;
20.02.2019 20:00;-4.8;696.0;;;72;Штиль, безветрие;0;;;Облаков нет.; ;;;;04.авг;;;;;;;;Осадков нет;12;;;;
21.02.2019 2:00;-16.6;697.0;;;85;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
21.02.2019 8:00;-20.5;696.0;;;85;Штиль, безветрие;0;;;40%.; ;;;-21.0;;;;;;;;;Осадков нет;12;;;;
21.02.2019 14:00;-4.8;695.0;;;71;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
21.02.2019 20:00;-5.3;693.0;;;73;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;Осадков нет;12;;;;
22.02.2019 2:00;-13.9;695.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
22.02.2019 8:00;-11.2;698.0;;;100;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;-17.8;;;;;;;;;1.0;12;;;;
22.02.2019 14:00;-1.4;702.0;;;70;Ветер, дующий с запада;2;;;70 – 80%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
22.02.2019 20:00;-10.1;702.0;;;75;Штиль, безветрие;0;;;20–30%.; ;;;;-1.2;;;;;;;;2.0;12;;;;
23.02.2019 2:00;-23.6;696.0;;;79;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
23.02.2019 8:00;-21.7;703.0;;;85;Штиль, безветрие;0;;;100%.; ;;;-26.6;;;;;;;;;Осадков нет;12;;;;
23.02.2019 14:00;-2.2;701.0;;;50;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
23.02.2019 20:00;-2.9;700.0;;;51;Штиль, безветрие;0;;;100%.; ;;;;-1.4;;;;;;;;Осадков нет;12;;;;
24.02.2019 2:00;-19.9;701.0;;;80;Штиль, безветрие;0;;;40%.; ;;;;;;;;;;;;;;;;;
